Date,Adj Close,daily_return
2017-01-03,64.75926971435547,
2017-01-04,65.72416687011719,0.01489975350274575
2017-01-05,65.21182250976562,-0.007795372459631911
2017-01-06,64.57141876220703,-0.009820362672162575
2017-01-09,62.18904495239258,-0.03689517522586683
2017-01-10,62.74407958984375,0.00892495837291074
2017-01-11,63.20518112182617,0.007348924950316027
2017-01-12,62.78676986694336,-0.006619888551167019
2017-01-13,62.91485977172852,0.0020400779504441413
2017-01-17,62.37689208984375,-0.008550725279157567
2017-01-18,62.58184051513672,0.003285646630129868
2017-01-19,62.12071990966797,-0.007368281304497848
2017-01-20,62.93193054199219,0.01305861608661063
2017-01-23,62.71846389770508,-0.003392024405554639
2017-01-24,63.05149841308594,0.005309991582766571
2017-01-25,63.341796875,0.004604148501152983
2017-01-26,59.99455642700195,-0.05284410315361843
2017-01-27,59.25165939331055,-0.012382740667402414
2017-01-30,58.03059387207031,-0.02060812361616482
2017-01-31,57.5865592956543,-0.007651732418849644
2017-02-01,57.01445007324219,-0.009934770012475558
2017-02-02,56.7412109375,-0.004792454112793831
2017-02-03,57.81712341308594,0.01896174681169649
2017-02-06,57.49264144897461,-0.005612212177921738
2017-02-07,57.68050003051758,0.003267523926687055
2017-02-08,57.69757080078125,0.0002959539229834274
2017-02-09,58.44899368286133,0.013023475194035461
2017-02-10,59.26020431518555,0.013878949511530791
2017-02-13,59.61882019042969,0.006051546385779982
2017-02-14,59.65297317504883,0.0005728557611515139
2017-02-15,61.09606552124024,0.0241914571794557
2017-02-16,60.89967727661133,-0.003214417212523135
2017-02-17,60.71181869506836,-0.003084722119128802
2017-02-21,60.79719924926758,0.0014063250950866468
2017-02-22,61.01920700073242,0.0036516114920790432
2017-02-23,61.446170806884766,0.006997203456728274
2017-02-24,61.437625885009766,-0.0001390635374473037
2017-02-27,61.54863357543945,0.0018068356130402918
2017-02-28,60.80573272705078,-0.012070143644669296
2017-03-01,61.93286895751953,0.01853667705195372
2017-03-02,61.23268127441406,-0.011305590955034472
2017-03-03,60.8911247253418,-0.005578010662991906
2017-03-06,60.68618392944336,-0.0033656924030037727
2017-03-07,60.54104232788086,-0.0023916745487119195
2017-03-08,60.882591247558594,0.005641609502326617
2017-03-09,60.387325286865234,-0.008134771377905525
2017-03-10,60.925289154052734,0.008908555969848742
2017-03-13,61.39493179321289,0.0077085007831909635
2017-03-14,61.26581954956055,-0.002102978859675475
2017-03-15,61.756439208984375,0.008008048582896166
2017-03-16,61.91997146606445,0.0026480195292135633
2017-03-17,59.69931411743164,-0.03586334580031025
2017-03-20,59.61324691772461,-0.0014416781998153327
2017-03-21,59.0451774597168,-0.009529248738821994
2017-03-22,59.20870971679688,0.002769612424175616
2017-03-23,58.70087814331055,-0.008576974163351347
2017-03-24,58.38241195678711,-0.005425237178666165
2017-03-27,58.21026611328125,-0.0029485908124741167
2017-03-28,58.86441421508789,0.011237675851431872
2017-03-29,58.45989227294922,-0.006872096622936974
2017-03-30,58.70948791503906,0.004269519364224594
2017-03-31,58.65785598754883,-0.0008794477574894932
2017-04-03,58.70087814331055,0.0007334423503451148
2017-04-04,58.75253677368164,0.0008800316452672874
2017-04-05,59.260345458984375,0.008643178885344938
2017-04-06,59.67349624633789,0.006971791746294587
2017-04-07,59.99196243286133,0.005336811257191654
2017-04-10,60.47397232055664,0.008034574435446196
2017-04-11,60.24155807495117,-0.003843211164854532
2017-04-12,60.63750457763672,0.006572647111698471
2017-04-13,60.47397232055664,-0.0026968830300511115
2017-04-17,61.51542663574219,0.01722152977920932
2017-04-18,61.33467483520508,-0.0029383166210877887
2017-04-19,61.79947662353516,0.007578124276013787
2017-04-20,62.22981643676758,0.006963486371477368
2017-04-21,61.79085159301758,-0.007053931200263763
2017-04-24,62.51385116577149,0.011700754304470706
2017-04-25,59.89727783203125,-0.04185589729229333
2017-04-26,60.38790130615234,0.008191081329220529
2017-04-27,60.697731018066406,0.005130658711639979
2017-04-28,61.01620101928711,0.0052468188823386885
2017-05-01,60.78383255004883,-0.0038083077175655733
2017-05-02,61.4379768371582,0.010761813786104302
2017-05-03,61.85111618041992,0.0067244945965057035
2017-05-04,61.7822380065918,-0.0011136124629862465
2017-05-05,61.88553237915039,0.0016719105019726843
2017-05-08,61.15391159057617,-0.011822161989200386
2017-05-09,61.55846786499024,0.0066153785406657395
2017-05-10,62.0146484375,0.007410525120772116
2017-05-11,61.3260612487793,-0.011103621580870193
2017-05-12,61.33467483520508,0.00014045556245401158
2017-05-15,62.0146484375,0.011086283641706496
2017-05-16,61.82527923583984,-0.003053620498244314
2017-05-17,59.58742141723633,-0.036196485422523295
2017-05-18,60.00056457519531,0.0069333954739561054
2017-05-19,60.79241561889648,0.01319739321300517
2017-05-22,61.369102478027344,0.009486164569377786
2017-05-23,61.16252517700195,-0.003366145058082859
2017-05-24,59.1140251159668,-0.03349273194831115
2017-05-25,59.95752716064453,0.014269068009207464
2017-05-26,59.99196243286133,0.000574327759124138
2017-05-30,60.06081008911133,0.0011476146713327307
2017-05-31,60.6288948059082,0.009458492417168785
2017-06-01,61.79947662353516,0.01930732567984883
2017-06-02,61.56707763671875,-0.0037605332522817614
2017-06-05,61.86831283569336,0.004892796776096331
2017-06-06,61.16252517700195,-0.011407902144766724
2017-06-07,61.88553237915039,0.011821081619113771
2017-06-08,61.93717575073242,0.000834498300275266
2017-06-09,63.06472396850586,0.018204708304932815
2017-06-12,63.62418365478516,0.00887119852548146
2017-06-13,63.63285827636719,0.00013634157774178313
2017-06-14,63.528770446777344,-0.0016357559979118808
2017-06-15,63.53743362426758,0.0001363662074569394
2017-06-16,63.62418365478516,0.0013653373384669987
2017-06-19,64.21401977539062,0.009270627719262015
2017-06-20,63.61549758911133,-0.009320740056031673
2017-06-21,63.35528945922852,-0.004090326095749108
2017-06-22,63.49406051635742,0.0021903626092372175
2017-06-23,63.96245193481445,0.007376932813052184
2017-06-26,64.04054260253906,0.0012208829612128103
2017-06-27,64.26605987548828,0.0035214766112909857
2017-06-28,65.09010314941406,0.0128223711788511
2017-06-29,64.21401977539062,-0.013459548097694563
2017-06-30,64.37014770507812,0.002431368262469924
2017-07-03,65.14213562011719,0.01199294925616834
2017-07-05,65.32429504394531,0.0027963379169881897
2017-07-06,64.38748931884766,-0.014340847068727514
2017-07-07,66.06160736083984,0.02600067279688356
2017-07-10,66.8335952758789,0.011685878468296051
2017-07-11,65.1941909790039,-0.024529643962857173
2017-07-12,65.55848693847656,0.0055878591942337685
2017-07-13,68.68983459472656,0.047764184356307915
2017-07-14,69.59193420410156,0.013132941936713438
2017-07-17,69.53121948242188,-0.0008724390602741217
2017-07-18,69.48785400390625,-0.0006236835602543289
2017-07-19,70.09503173828125,0.008737897335854727
2017-07-20,70.32923126220703,0.003341171522686981
2017-07-21,70.11238861083984,-0.0030832506978319962
2017-07-24,70.34657287597656,0.0033401267561510295
2017-07-25,72.7145767211914,0.03366196459050985
2017-07-26,73.66004180908203,0.013002414791133399
2017-07-27,71.70840454101562,-0.026495196311791647
2017-07-28,71.43083190917969,-0.003870852149236881
2017-07-31,71.75176239013672,0.0044928845483009905
2017-08-01,72.124755859375,0.00519838756308455
2017-08-02,71.65635681152344,-0.006494289544145215
2017-08-03,71.69104766845703,0.0004841281147580645
2017-08-04,71.8125,0.0016941073605820645
2017-08-07,72.31558227539062,0.007005497307441155
2017-08-08,72.15946197509766,-0.0021588749669253504
2017-08-09,72.15078735351562,-0.00012021461003997036
2017-08-10,71.86454010009766,-0.003967347605168148
2017-08-11,71.8125,-0.0007241415588992162
2017-08-14,72.72325897216797,0.012682457401816727
2017-08-15,72.77530670166016,0.0007156957791469853
2017-08-16,72.98348999023438,0.0028606308651870638
2017-08-17,71.65635681152344,-0.018184019137595597
2017-08-18,71.38745880126953,-0.003752605103287454
2017-08-21,71.44818878173828,0.0008507093751273231
2017-08-22,72.52375793457031,0.015053833710434672
2017-08-23,71.86454010009766,-0.009089681136868144
2017-08-24,71.52625274658203,-0.004707291705261518
2017-08-25,72.77530670166016,0.017462874219114077
2017-08-28,72.98348999023438,0.0028606308651870638
2017-08-29,72.8880615234375,-0.0013075349892097687
2017-08-30,72.70592498779297,-0.0024988527865563714
2017-08-31,73.17431640625,0.006442273013316013
2017-09-01,73.10491180419922,-0.0009484830943340405
2017-09-05,71.8038101196289,-0.017797732771432928
2017-09-06,71.8038101196289,0.0
2017-09-07,71.34408569335938,-0.0064025074087796785
2017-09-08,71.24000549316406,-0.0014588483289652565
2017-09-11,72.29822540283203,0.014854292926318013
2017-09-12,73.6080093383789,0.018116405046583184
2017-09-13,73.5905532836914,-0.0002371488489418816
2017-09-14,73.5905532836914,0.0
