,ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return,AHV_5y,annu_return_5y,sharpe
58,CTVA,"Corteva, Inc.",Basic Materials,Increase,Below Fair Price,UnderValued,No Data,50.785,0.0618904501478869,37017645056.0,Large,0.79,2.202,0.2487,19.608109,23.063126,53.27800238091563,999.0,0.1152317461175561,,,0.833
82,FCX,"Freeport-McMoRan, Inc.",Basic Materials,Increase,Below Fair Price,UnderValued,Not Sustainable,42.74,0.0189448325592931,62762409984.0,Large,2.07,2.641,0.289,12.039437,16.183264,59.67607037526031,34.5,0.2708274866624572,0.5076432725280805,0.2349864904899532,0.799
157,NUE,Nucor Corporation,Basic Materials,Increase,Below Fair Price,UnderValued,Not Sustainable,122.64,0.142525608164252,35050389504.0,Large,1.44,16.577,0.3499,7.3349285,7.3982024,259.4394191100064,36.58,0.1942452081130137,0.3603220591011265,0.1931736487976682,0.741
809,SCHN,"Schnitzer Steel Industries, Inc",Basic Materials,Increase,Above Fair Price,UnderValued,No Data,41.58,0.0198444548901406,1156909440.0,Small,1.52,5.657,0.1,5.7669907,7.350186,13.935036659642256,999.0,0.2039699418970701,0.472387460885696,0.156052246014934,0.675
855,STLD,"Steel Dynamics, Inc.",Basic Materials,Increase,Below Fair Price,UnderValued,Not Sustainable,63.23,0.1863018361931798,12548057088.0,Large,1.51,11.005,0.3632,5.06245,5.74557,146.09952535267993,34.29,0.202754350174063,0.4115056250298424,0.1591180945981558,0.689
878,TGLS,Tecnoglass Inc.,Basic Materials,Increase,Above Fair Price,UnderValued,No Data,19.49,0.0990576492627954,929181824.0,Small,1.74,1.404,0.0093999999999999,10.708791,13.881765,3.0134982293285764,999.0,0.2307129598032249,0.6204938661455971,0.1518887999748144,0.646
