Date,Close,daily_return
2017-01-03,57.85333251953125,
2017-01-04,58.09333419799805,0.00414845036603162
2017-01-05,57.40666580200195,-0.011820089266278644
2017-01-06,57.400001525878906,-0.00011608889020020552
2017-01-09,57.08666610717773,-0.0054588050587405235
2017-01-10,57.79333114624024,0.012378810802084361
2017-01-11,58.0533332824707,0.004498825921152694
2017-01-12,58.0,-0.0009186945771261223
2017-01-13,58.81999969482422,0.01413792577283135
2017-01-17,57.686668395996094,-0.019267788247333995
2017-01-18,58.64666748046875,0.016641610811750196
2017-01-19,57.913333892822266,-0.012504266979717293
2017-01-20,58.37333297729492,0.00794288730336179
2017-01-23,58.18000030517578,-0.0033120033114151237
2017-01-24,59.30666732788086,0.019365194513497608
2017-01-25,60.88666534423828,0.02664115330612482
2017-01-26,60.09999847412109,-0.012920183190680112
2017-01-27,60.36000061035156,0.0043261587825569325
2017-01-30,59.65999984741211,-0.011597096684247021
2017-01-31,58.85333251953125,-0.01352107492363408
2017-02-01,58.48666763305664,-0.006230146548675486
2017-02-02,57.706668853759766,-0.013336351870661511
2017-02-03,59.40666580200195,0.029459280565133916
2017-02-06,59.633331298828125,0.003815489285017737
2017-02-07,58.63999938964844,-0.016657327161583635
2017-02-08,59.27999877929688,0.010914041546893793
2017-02-09,60.413333892822266,0.019118339015910868
2017-02-10,61.53333282470703,0.018538936021503583
2017-02-13,61.72666549682617,0.0031419177743856608
2017-02-14,61.23333358764648,-0.007992200861798748
2017-02-15,61.77999877929688,0.008927575221230333
2017-02-16,61.619998931884766,-0.0025898324793385274
2017-02-17,61.573333740234375,-0.0007573059470834531
2017-02-21,61.48666763305664,-0.0014075266339055315
2017-02-22,61.119998931884766,-0.005963385483176653
2017-02-23,60.473331451416016,-0.010580292731834473
2017-02-24,61.1533317565918,0.011244631126732019
2017-02-27,61.633331298828125,0.007849115141377094
2017-02-28,61.17333221435547,-0.0074634791723712235
2017-03-01,63.040000915527344,0.030514419169303197
2017-03-02,61.41999816894531,-0.025698012738813447
2017-03-03,60.87333297729492,-0.008900442981888412
2017-03-06,60.573333740234375,-0.004928253841011809
2017-03-07,60.03333282470703,-0.008914829054037399
2017-03-08,59.77333450317383,-0.004330899340411087
2017-03-09,59.060001373291016,-0.01193396914881728
2017-03-10,59.633331298828125,0.009707584019738702
2017-03-13,59.540000915527344,-0.0015650707627432592
2017-03-14,58.59333419799805,-0.015899675898097265
2017-03-15,58.900001525878906,0.00523382620358448
2017-03-16,58.540000915527344,-0.00611206453353641
2017-03-17,58.23333358764648,-0.005238594518018225
2017-03-20,57.65999984741211,-0.009845456286156962
2017-03-21,56.59333419799805,-0.018499230874728045
2017-03-22,56.6533317565918,0.0010601523915139133
2017-03-23,56.85333251953125,0.0035302559750367557
2017-03-24,56.48666763305664,-0.006449312119894524
2017-03-27,56.36000061035156,-0.0022424233542669425
