,0
2023-12-24,763.8146788394972
2023-12-25,761.9908166404459
2023-12-26,770.3010522427317
2023-12-27,773.0634577651283
2023-12-28,776.2597179140579
2023-12-29,780.0364814790445
2023-12-30,781.8693938841925
2023-12-31,785.4421464738907
2024-01-01,783.3901495047833
2024-01-02,781.6534724726725
2024-01-03,787.4718180800767
2024-01-04,788.2949718073439
2024-01-05,794.9984446887239
2024-01-06,800.9194677476788
2024-01-07,798.0595778642776
2024-01-08,800.7606072222724
2024-01-09,806.3751717304502
2024-01-10,808.4730917410636
2024-01-11,816.617606165302
2024-01-12,812.4948773205158
2024-01-13,814.3603902718487
2024-01-14,813.2795953882226
2024-01-15,807.9032660282484
2024-01-16,807.1301722982811
2024-01-17,797.7776297037311
2024-01-18,792.8631426817981
2024-01-19,798.5397644241792
2024-01-20,789.176852571661
2024-01-21,791.3904720654543
2024-01-22,787.1720308769588
2024-01-23,777.4514944676772
2024-01-24,776.7493651061454
2024-01-25,767.0340329888585
2024-01-26,770.1284840021663
2024-01-27,768.282600809843
2024-01-28,752.6824615599876
2024-01-29,755.9524844818845
2024-01-30,752.4676333228206
2024-01-31,747.2321123111019
2024-02-01,750.9525863692575
2024-02-02,746.2252173661776
2024-02-03,752.7735952642145
2024-02-04,751.0178224944696
2024-02-05,743.9785744875117
2024-02-06,756.1105128254949
2024-02-07,753.7515325506924
2024-02-08,756.2194584625298
2024-02-09,765.9848603277563
2024-02-10,769.1044359577807
2024-02-11,782.3300416101303
2024-02-12,793.5879902603942
2024-02-13,798.7658082182231
2024-02-14,802.7528342214836
2024-02-15,800.0037589065777
2024-02-16,807.3149570060632
2024-02-17,815.8787334274676
2024-02-18,812.2964232679041
2024-02-19,820.188974100947
2024-02-20,829.1642825833989
2024-02-21,831.1859783632827
2024-02-22,832.7890433755629
2024-02-23,829.9029984667542
2024-02-24,829.7874061874381
2024-02-25,837.5895958243576
2024-02-26,834.1331876824323
2024-02-27,834.2523358036444
2024-02-28,840.0749253226269
2024-02-29,835.4879809772999
2024-03-01,839.7127996433553
2024-03-02,838.1766331283196
2024-03-03,832.7347369335558
2024-03-04,843.9785889558002
2024-03-05,846.3542304900355
2024-03-06,851.3364033584232
2024-03-07,854.788431489441
2024-03-08,849.0870366242115
2024-03-09,859.8804411263706
2024-03-10,860.375845009818
2024-03-11,856.8348769084752
2024-03-12,871.5234215268275
2024-03-13,868.3259732689562
2024-03-14,879.8215551713118
2024-03-15,888.5105866176374
2024-03-16,885.6352559846442
2024-03-17,897.4866092629043
2024-03-18,899.015520885894
2024-03-19,904.846772920291
2024-03-20,914.6147503285999
2024-03-21,906.0972717312542
2024-03-22,910.6975649714484
2024-03-23,905.9487312520326
2024-03-24,896.332808374379
2024-03-25,903.4528486876412
2024-03-26,894.5389629878532
2024-03-27,893.7538930424568
2024-03-28,891.9767253071675
2024-03-29,878.5679536264921
2024-03-30,876.8920909670987
2024-03-31,866.024382859778
2024-04-01,859.2136011329512
2024-04-02,859.080963767166
2024-04-03,848.4035309335197
2024-04-04,847.3571623356116
2024-04-05,848.2738037038766
2024-04-06,839.8896285056669
2024-04-07,835.9058056853513
2024-04-08,823.9464779467905
2024-04-09,820.8761210157821
2024-04-10,824.9886006955637
2024-04-11,824.9816647776228
2024-04-12,833.1406712371328
2024-04-13,838.1615037251678
2024-04-14,836.2929400342682
2024-04-15,841.4662080533155
2024-04-16,844.5121806812688
2024-04-17,844.2628167835016
2024-04-18,855.5841883648109
2024-04-19,861.2030331258258
2024-04-20,866.8367182951854
2024-04-21,873.2077241056114
2024-04-22,879.9711594146186
2024-04-23,890.7840654773128
2024-04-24,893.3526137338554
2024-04-25,893.6619775817253
2024-04-26,908.775522825337
2024-04-27,910.6201194137875
2024-04-28,914.8943867264577
2024-04-29,921.8864597051079
2024-04-30,914.0028563853314
2024-05-01,918.1370321726023
2024-05-02,913.677414058562
2024-05-03,910.1629743030273
2024-05-04,920.8534426804399
2024-05-05,914.2411705926424
2024-05-06,920.2508729340643
2024-05-07,928.0153310847753
2024-05-08,920.7838805395785
2024-05-09,928.9299555069591
2024-05-10,926.4354868872994
2024-05-11,926.8631246574774
2024-05-12,935.9394074078249
2024-05-13,927.9960833878647
2024-05-14,942.0872884885326
2024-05-15,945.376911543671
2024-05-16,937.2035700586127
2024-05-17,951.5963222030323
2024-05-18,951.0202861530735
2024-05-19,962.2770070055259
2024-05-20,976.7334996720626
2024-05-21,970.6439145892267
2024-05-22,979.8726949000844
2024-05-23,982.0453455806048
2024-05-24,983.9540979841529
2024-05-25,995.4016842190625
2024-05-26,989.0726417153285
2024-05-27,996.8603790716742
2024-05-28,1006.3163796188345
2024-05-29,1002.5978673055636
2024-05-30,1009.4207736252616
2024-05-31,1000.5783636348068
2024-06-01,993.3475230109527
2024-06-02,998.5887838913939
2024-06-03,992.4495689186772
2024-06-04,992.0367791002683
2024-06-05,991.4074671756617
2024-06-06,980.1495980513117
2024-06-07,975.6238243020166
2024-06-08,962.9850249841163
2024-06-09,953.4202257251798
2024-06-10,957.6710765417125
2024-06-11,949.6441848369402
2024-06-12,940.9079848859694
2024-06-13,939.0155005444284
2024-06-14,934.2147320099679
2024-06-15,934.0806848890865
2024-06-16,928.0404378021209
2024-06-17,920.7200753652639
2024-06-18,931.9097218114969
2024-06-19,928.3353064727357
2024-06-20,931.7261837383826
2024-06-21,939.1163699207739
2024-06-22,926.6015919422528
2024-06-23,928.5367333054926
2024-06-24,933.1375070750867
2024-06-25,929.1803909449716
2024-06-26,941.0735346519898
2024-06-27,941.2780679801986
2024-06-28,952.5393525489343
2024-06-29,963.2166848004624
2024-06-30,954.8440343589334
2024-07-01,970.4982689113936
2024-07-02,977.0595285846109
2024-07-03,974.3374046862365
2024-07-04,987.9382942278179
2024-07-05,985.7542573146206
2024-07-06,994.5145450889253
2024-07-07,997.9484664012845
2024-07-08,987.9369508725133
2024-07-09,1004.1631985223269
2024-07-10,1005.243370386561
2024-07-11,1005.7183466257055
2024-07-12,1017.6817281977884
